"Director,Contact Center",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C46_tdczt0hvlnEQ9WlaoCau4hyigQGezqs5aSts8N2CNLgnuuoeA2gLPS2b4gqHnhCyuGn2fYbDtAwaHkgajmfIfNgXIRDiIc2hfpTIDxI1xDj2zw0JoAw5WDg0sXOsO7V1MxQPpEPC2HhM5J8Io9vPMzso77I35O_OMhvx5Mqj-gtGOOxHSX9aVMWWnN_vHFFbSsLXtmKwijFHbaW6bIVIx-7wJ5lhr7hwG625VK6S2SxfAD5gZs3BZrDBvMDJmJxKUdTWiF62xL8EFCEOpFhHi1bVrffwxvvZyr4Qksx4Agx4tPzMWNIYIsBg4Q5rb8sdGQtbMY3jazirKrABoUs24TzGvxehtZcEsY3PBMibPzpSuB4rrdsI0-U3XaV2-1ZkVjnY-tMLYo8rH7M4vLRH1e-Buup5xuXmGsghPnCYRJ9zlRXhz6ed6aK1Ouw5A=&vjs=3&p=1&fvj=1,Kitsap Credit Union,"Promote and implement strategic plans for future growth and diversification, with an eye to keeping the credit union abreast of cutting edge contact center technology and processes. Possess a minimum of 3 years’ working knowledge and..."
Mortgage Trainer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Df54Y5qJIYxzu2li8-Nmc5KIuUv8ES6rA20rzBBc2Pfp7WezEnA0puEJnt9XAE39V2zStP6H5w8GsoZRd5n1-jDuz1Lw9OVxU566W70r6j9LDLebKjaMZdy2KeE_CCq9tXKOXDwL3zjjEAN8Y6u8OFmpE3EO-iVM13Eg4n9cybRzSQrLbaEz4OlAH-iDQHbGJRCG_C5p0W3yNcexdnt7EP5C1pdbuhtTapwrNRhXpywieErUH507Wg_DJjGmVOn6TSvb51H5_GXtp0qro9wrNERAu6HWB49-qfs_rscNrHlNVmG_LwDk5UtpIBeYSZFjXP-LyEkt2_M54HzmVsJSMTw_0w8fQ3DDSTGis_2eqtFVLj2olA5P404ML9l5C13nZO10woqssx3m3fxNuJk3A_kj7QGa3I_6yjePQp_fRPUZyq7IA9CKPR&vjs=3&p=2&fvj=1,"Cornerstone Home Lending, Inc."," Working knowledge of Microsoft’s Word and PowerPoint software. Paid time off. The trainer is responsible for aiding in the onboarding of new employees as well as continuing education for current employees of Cornerstone Home Lending, Inc..."
Senior Software Engineer (Relocation to New York City area),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BorENGkQ-q4dQLUzs_NciaZwWsXyipAmGUW3FM0NIyly8oD7ZfHXawM-Cud0EJN1uFW5trSBYYAKj0pupkgZsopHdQozbbvU3ZnQJ6yPYyu9eGwWKVCoCVC0z4T6NUExg3ko_xsux2XkCxzx0MmQJiHdD4W3T_SxDQBR0reR8kxtoU_YMZFZMxqw0LsUi91DrRx7JuwQyhckpwwflwQHSXcgJL_8e1E_dqfVAVU_tRGJgGHGD0Q3MgoJup2mCyxCPiz8-FcCvufdfhlHvhAI7pS-GKXHfW9R0HeGxhNa4r5t03sU6HCw2jnT6F9NEkqbyCaI0cqW2k81vU7zPvebxLiIBDDa3tsalSYK2UaaZVjy8gqRbf_YLnkhJlkOQs2I_34SGbMJIVpCqbm_omZMSmkrEis-D4u_ZL6mIEzWHSFZ6vX8JQIZa6&vjs=3&p=3&fvj=1,Bridgewater Associates,"Software Engineer is a hands-on engineering role focused on designing and building architectures, platforms, and standards to model the world’s economic markets. 8-10+ years professional software development experience in technically..."
"software development engineer in test (SDET), Starbucks Tech...",https://www.indeed.com/rc/clk?jk=63cb9189722546bd&fccid=a88e611ddef97571&vjs=3,Starbucks,"Basic understanding of Cloud computing services including Software as a Service (SaaS), Platform as a Service. And/or work experience in Software Development Quality Assurance (3 years). Knowledge of application software development life..."
Software Engineer # JN -032019-45078,https://www.indeed.com/rc/clk?jk=8502d435fd810278&fccid=3322122de9faaef8&vjs=3,SSI,"In this role, you will engage with SPM platform managers to understand requirements from Sales, Sales Operations, HR, Finance and other parts of the organization, and drive the design, programming execution, and UAT for future state..."
Software Engineer in Test,https://www.indeed.com/rc/clk?jk=f3b1514901f71d1b&fccid=a8ca953188f60a71&vjs=3,NetMotion Software,"This position offers a tremendous opportunity to interact with cutting edge technologies. 9 company paid holidays, 15 paid vacation days, 10 paid sick days, and 2 floating holidays. NetMotion Software is looking for a Software Engineer in..."
Web Developer,https://www.indeed.com/rc/clk?jk=3bf224803db4e6cc&fccid=4faf342d2307e9ed&vjs=3,HARMAN International,"Come see what you can achieve as a leader with HARMAN! Our software services power billions of mobile devices and systems that are connected, integrated and secure across all platforms, from work and home to car and mobile...."
Cybersecurity Engineer I,https://www.indeed.com/rc/clk?jk=22fc033dce004d90&fccid=3db5035573876362&vjs=3,Premera Blue Cross,Basic understanding of security software threats and vulnerability mitigation techniques. What you’ll do:. Generous Paid Time Off to reenergize. Join Our Team:....
SOFTWARE ENGINEER,https://www.indeed.com/rc/clk?jk=1e89ee737e9466b5&fccid=54105958f734b84e&vjs=3,PIA Systems,"Solution software for Telecommunication companies. The Software Engineer is responsible for developing, creating, and modifying convergent billing. Please send an email to info-usa@pia-team.com and include Job Title and Reference Code in..."
Software Developer,https://www.indeed.com/rc/clk?jk=0c86f863bf7d9eac&fccid=72b6c36250909407&vjs=3,Axon,"It’s a big mission, but it’s one we’ll pursue relentlessly every single day. We’re out to make the world a safer place by solving big problems and taking on the public safety challenges of our time...."
Software Design Engineer 4-Lead,https://www.indeed.com/company/C2S-Technologies/jobs/Software-Design-Engineer-Lead-af70470d749e1171?fccid=eb4bc656c7659573&vjs=3,C2S Technologies,"Job title – Senior Software Engineer. Software Design Engineer 4-Lead - Responsible for overall design, development and team coordination on business systems/applications under deadlines. Preferred experience building products with ASP.NET,..."
Sr Software Developer (local to Seattle only),https://www.indeed.com/company/inspur/jobs/Senior-Software-Developer-ce8bc7cab95c69ee?fccid=1a962f922df34511&vjs=3,Inspur USA Inc,"Knowledge of how to build systems resilient to failure. Expertise in building platforms used by other developers to build new products. Extensive experience with Java, Scala, JavaScript, TypeScript, or a similar language...."
Software Engineer,https://www.indeed.com/rc/clk?jk=d2dec8c2919bbd32&fccid=b25343f021fb51d7&vjs=3,Daimler,"Strong software development experience in distributed systems. We are also about the latest and greatest software, cutting-edge technology, and groundbreaking innovation. This center will be responsible for innovative software development..."
CONTRACT – Device Driver Software Engineer (NTD),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFNd7aX7UkP1OCExORWkuc1_UPEM4EeF2TPsRg5yv4UuHo9Ktbn8meYtR8gJ1MQxJ-bIpoRiIasuyAfce6htZ680oesCUarT4tBZiOwnyusuyElkyLy1rAvrRwE8QSYdyNIqLdKnbUgwypfQ7rgtUQLXnaQ4y_6BSBACebKrC_IVg9ISJ-9VJCDpbO-jVL85VQ8cvf7-i6Rk_rIQyc6VlhkGbKEHdkdVP3Ke9nIkxGqLebe3Djm4h-m_wl8FY1rEQgI5HDeM7uAfC5vyCv1mcBO3sdRhetOg_ZL1S0b9SQ9sOKXtWKUX9MH5PvhZ-SQc_mE162fRqFfjaVA-06PLquTwJlxQxjyZO0yOX34V3IKr_8lTVKh1MS_TR4DOIUmqUU7UMOqlqJvqnp7RlCt9p0UuM1cX48zf7StEOD0UvRNMOA01KZUpQzMT9XGN2AolXb-9x-Bm8FYGyP5yFIh3tj0WVsF7fGfDc=&vjs=3&p=4&fvj=0,Nintendo of America Inc.,"C/C++ software development,. Experience with or passion to learn USB standards and protocols. Data structures and algorithms,. The worldwide pioneer in the creation of interactive entertainment, Nintendo Co., Ltd., of Kyoto, Japan,..."
Agency Tech Specialist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cj1cWVxnwvoQHdOZM81GMx9-ebhnNp8LgmD70sN07SL1csJbT-V5H0CncgV8slQLPFjxaY5IYLffIChWqyLFTidubnkm45QbrS_QFl-0OTByoug7g7BovIbzQqg_iGzxsNlC4Ekg2Y80eh0TROqyjL2X0eKDjiyt8OTg7fxwRcbQgcljQ0181hhqAaq1CwVwl2CVOGxUU0Zs5kBQhhSi10_P31CUt3GOOhp5v6XKBadOFMDGsemvvLSCU8lJUYUsraVM-2juvspLRDNMEif2LgKEoP85AGfZG64FpZIoS3E0H0bdxx7k8WqaVV8oT_NdhJ7rP1eg8jzY70mJ76_v-SsRIRWhJSiUYcfo6SAdhKEL-CX9-OVdkERkVBp8DGfHj8sUjumHgf8XdbcauuOZAhqRHISnvanbq_70e1VMSn5DhaiC5cmA_ovL6Y6s4XJQs=&vjs=3&p=5&fvj=1,MassMutual NorthWest,*_Skills Required:   *Excellent customer service  *Own Transportation - required to travel twice a month and as needed to various office location throughout Washington state. This is in rotation with the Lead ATS  *Able to...
"Backend Engineer, Measurement Attribution",https://www.indeed.com/rc/clk?jk=7a116a8f9e1667da&fccid=43014b1412e0a7b6&vjs=3,Pinterest,"5+ years of software engineering experience. Design and build data processing algorithms and APIs around tracking and reporting against conversions. What you'll do:. Effective advertisers learn how their ads perform, then adapt and optimize..."
"Software Developer in Test - Java, Python, SDET",https://www.indeed.com/rc/clk?jk=d5e3c222102b6fba&fccid=aef928e89977f7f0&vjs=3,Splunk,"System/critical thinking and big picture mindset are important. 2+ years experience developing test automation in Java, Python or other frameworks like Selenium, Jenkins, Bamboo. We are looking for motivated, enthusiastic and focused..."
Programmer Analyst,https://www.indeed.com/rc/clk?jk=23d7cca7d4ea68bc&fccid=3490019c76ebc8cf&vjs=3,Ramp Group,"Or send your resume to careers@rampgroup.com. Gather and analyze user requirements.Perform functional and system analysis, feasibility and design studies...."
Intern,https://www.indeed.com/rc/clk?jk=a6c55ef6ef5936f5&fccid=6ca40827ca76e7ff&vjs=3,AssuredPartners,"Spreadsheet software and Word Processing software. To perform this job successfully, an individual should have knowledge of Internet software; Summary Responsible for assisting administrative, service, or sales personnel by performing the..."
Backend Software Engineer - Bizible,https://www.indeed.com/rc/clk?jk=f2b3c1678335e985&fccid=f89deb5a97c7738a&vjs=3,Adobe,"3+ years of software development experience at major technology companies and/or software startups. Bizible, a Marketo company by Adobe, is looking for a Software Engineer to join our platform engineering team...."
Software Engineer (Web),https://www.indeed.com/rc/clk?jk=0a3d9b84de2b2ad7&fccid=0f50160682a8ab27&vjs=3,LivePerson - Global Product & Technology,"Software Engineer (Consumer Experiences - Web). Our experiences are powered by one of the biggest OpenStack cloud services in the world that incorporates artificial intelligence, bots, big data, natural conversational interfaces and multi..."
Junior Java Developer,https://www.indeed.com/rc/clk?jk=bc9124e56170e9c1&fccid=e2f8d6934fd95c43&vjs=3,Logic20/20,We are looking for junior Java Software Engineers to develop product software that leverages innovative technologies and cloud services. 2+ years software development experience. Developer – Java (Junior)....
Software Engineer – Game Systems,https://www.indeed.com/rc/clk?jk=7b545918a9ecc8ec&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form. 343 Industries, the studio developing titles in the..."
Software Development Engineer || (Java back end),https://www.indeed.com/rc/clk?jk=8318bfe4ec1b6304&fccid=160efb82f2462f14&vjs=3,Expedia,"Strong database design and optimization skills would be a big bonus. Write scalable code and the unit tests for Continuous Delivery pipeline. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative..."
Senior Software Developer - Android,https://www.indeed.com/rc/clk?jk=523b1d2d7aceeb98&fccid=6824fc1f087bd63e&vjs=3,Hulu,"Hulu's Android team is seeking a Senior Software Developer with a real passion for mobile applications to join our team in Seattle. You are fluent with Java, Android Studio, Gradle, ADB, etc...."
Radiation Therapist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B9r7Yfsmq1dKwmWutv9gmJDMWA-NwaOF1vsFaoofKKtqw_4WIQVQoFIClW3uRo45lM-blNbzy0xYN1aRjq9GrONcBtefqjIbQdvQ0z0H0zpnRGlBgg5hwpqQKGqM7t5m9O7eQB1nMItUi6wpI1DOV8g5J2_fLQJE6T6vUk4BbkmGqTFqXe0qGzFyy4L6NVv0ogAk8xqhs2uGPt6eXxNgTpeEqFbegKUeSJ0cq9wfWy-vIacpD2m-nSZgpVvKQriI6zwUag8XoX-Qjz7tNM3nF3vOh0WC9eToCaarx53_4QBUILEm5aQRfd_rQ0MLkiCHqHqo0L3swXM-n7Gf-9pF8xnjoP_6chOpcRBuDSt1E83yZT87J5Sdw-ofg4yRf7GmJDxJDGCzo5fY63V1CJmp4twIUQBZfuR1yksQaXdukjywqQlrAuMdE6&vjs=3&p=1&fvj=1,Dermatology of Seattle,"Treatment charting and documentation in software. Preparation for electronic brachytherapy patient treatments included but not limited to consult assistance, simulations, software readiness, and other tasks as assigned by Practice..."
PHP Symfony Developer - 100% Remote - Full Time Role,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B9avgRGEfFZ7O7Vg1gK9SjBToQyNxxWA-3e9_TF-Ued0K280tDa7nJL4bDnjwAhwBqY5TlUabZZZ17aO3WNhEOGEHHapMP6XcisyJyHGupI1Cf9p5jHZYhfer6Q0aGJZ5qXQEO-IBXXUnL4Wya9KDH0Dj9UDe52p9e1EuaWY_OlpzEWW8EY7xi29gUvvNP-icGmOmsrsi_4Cvpil01vb0hZjwBoAl4EJouLnKT2ZcWypwednVUZ1kGR-p1nZvUOHkkDic3kQr4VL8j2GSBBsSitUuBo55-4PAQnQlHbQ102W-zEgXZE2DHvWUm1WrolMsATjABP_TtMzC5ONv6i0A36IPcelYGUcDAASuexRY3uGGUWY5D3CUlAyM7l_T00L5Q-H-X1lKqMYIpRBmE3nBCKpCloz8pU516Q1TN8DQp0sTpzzHtfyZRqRYXPZrVFeT87kZpoDzw09sfGM20QePQaTglcBbOHW8=&vjs=3&p=2&fvj=1,Bite Squad,Experience with a front-end JavaScript framework (Backbone.js a big plus). 5+ years of software engineering experience. Our platform is written primarily in PHP's Symfony framework with MySQL....
20/20 Kitchen/Bath Designer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AV4qEPQxsXvdBlwGwZvUJPnbcELsGHz5UWOcF5ehAv83pW24yQEEdl_39HNUWQ6f0WZQlyp1-SbNqNknVRmqHkXv23vjHxF9PltHUw7YiK7vTaRrS2bfC5PR9eiewnUT_6y6_Zc7MBGAZT2TD_Um7ZlyU2Id4O6Nal8rsBv0VeLqXRZhsTmtfSIisK3kBriqFM067f5Vzkz4-nJZWY6BPTeGjPLIGQZ_Ne6suU1xWDqmd5w6jqM7_KXkHHL2k9KPCH_gh7Zzo6_Xc5-4Amq3q9_uOhrN3BjwhnYdtSo7jtkar3UJU4q5APKV72ondLXryBfazF-BuAF4EJ6IdTkmuJ54cJ8ctLznZk8cCllGyzLA1UQTZWHUdkWgg2adhM1vUdBlbQfcreON6hCWhbTMAExPKGgDUNtBckVDZyaQUJ5JJu3WBlaf-cHSfWcmVZ8ag2EZEUcW7lWw==&vjs=3&p=3&fvj=1,King County based,20/20 design software experience (required). Paid Sick Time. Kitchen and bath showroom is looking for Designers who have 2 years of experience in kitchen and bath design....
Workspace Planner (interior design),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B72P7AMHNJinHBXOUWEdwYVy5U44rU0nYEPIWOOr6udlEZWtJp1QBKyixYkT5aumBsgqKzriPjwqsOYI7w31OCdjY1hHBDhg5QZiYJGRSGW8QVI7adSZ-YPj6d2wYeRZz6Rv-iz1iRAJzlPfWz9DluPHtT1ASGUalSYtF586mx0DlJiroNOP8AkbhISfjCDN2LSwatZwWVYl54xbaB2Zbo3T7jruCYSMQwOJYg14fpn3dZyZcb5y3h8hYLzBDsw-MzAXjwv_GbBM4dn6Wi2Bgdea0DQVSv751AbWPcsAmZFFunlJU8SwQiNTCksT26n3RLNzarFcdcnvEjfkdsk64Y3yAuNUvwycQxp-H_dnuqwOroslhRQ9LJOZLSs5vlZfbRJO7w-cm4Pmo91wQsmRHRWrkgjQkjmqsP9RqZAhPE6tINp62D74OyoR_XWm6M0OhA_rSXK6cnoohRgqBbYjOa&vjs=3&p=4&fvj=1,OpenSquare,"Proficient with AutoCAD software. Knowledge of international building codes and ADA compliant design. Workspace Development, the professional services division of OpenSquare, provides FF&E project integration, post-occupancy and MAC..."
Warehouse Associate,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Becmu1zB7vAXE9u3F07BXEFuAdkuNkBeV148JPtW1lkML0RRT4nWBRx87fOG18BGUmKzMCCTMalWzFyalWjDps7CyvJpjel0YVIo4KZs7Xlco_0rdRRuapATm0-SezI-yrHUt43cNus1KTX4JUJqObPaYHwNHVCeS82bT33RKT_kDT3A1xSx6VpjUHDnMrNdobwVbARLh7ZPKFxVHOBYr12CjJn5kVb0Rnh_-D4P1P3UM_UPmh44c22Ye4-u878hpUa6GOWkGc0TxEJ3WL-hS1HdF4ERYH8Jhf4u1xTNsh7SY0atzFQRIFtwP2oS_nhSe7ikNxTKMWtDgvBMA6C9p9g2r_kABTrP42ptrHwT3QYjYkH1ECh4QNT5Hg5TcN-cJA_dXg4edkCrHJGz1tjNBmkBSQSBnP15rCx4YHycTABwusxBL0TBj0&vjs=3&p=5&fvj=1,TechniArt Inc.,"Basic computer and software skills, including Microsoft Office required. Do you have experience working in a warehouse or distribution center?..."
Windows System Administrator,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AYvSEnJlBGWse2a6fP_05Hni96VSz_fL1gt3412lVKHCbibEUpGNWA2FedDFAsyeIN0Zmuwo8LNeQG1oIrXm-Hm_scGDmYnl2MSMzsBl8nHspQ215bh5d9h0V6jafyWk_UkK6FFy2tEnADzEZIqIziZ8tKdehuDlwe_BN5A4CE75lldmt259zY4gPm7YbXjKY2JGiKwWKxyipvWszSHJddLH00pNDjpM3_0TeLo0zKuOicz_snxaA2pw4YE6MWZ_N30a-reONvOJjPZRQMz-LMKVlqGwH-3oaPWnP-Q5Lxp5sxsKaYyQ2PER-_5-x3RE4-_N4_vDmk6HFdhfksuvVNrJsgin2e3DwLfKs-g5b7tHBMd4Z8-BY9aylMJl2Yt2o4gxgLvvnATmSTWVArTZjP-LyRIyBBlySw3j0Pm3TXsRlPE6Y4Xb8iSlukZZCP79o=&vjs=3&p=1&fvj=1,"AMS DataSerfs, Inc","Windows hardware and software troubleshooting:. Troubleshoot hardware and software issues as they arise. _The basic scope is to maintain the hardware, software in our datacenters as well as support the clients that access the servers...."
"Amazon Web Services - Software Developer - Seattle, WA",https://www.indeed.com/rc/clk?jk=c75b78d3025a0919&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.","Start by understanding what customers need and using that to guide our software engineering. 3+ years of non-internship professional software development experience. Software Development Engineer position within Amazon Web Services Seattle,..."
"Software Engineer, Product",https://www.indeed.com/rc/clk?jk=b6a172175f574a0a&fccid=6016a085f7666f50&vjs=3,Gusto,"If you're interested in building elegant software with far-reaching effects in our modern economy, join us! Our Product Engineering teams build this suite of software, each focused on a different slice of the pie:...."
Software Developer,https://www.indeed.com/rc/clk?jk=4a0a75f8ae05ebc8&fccid=1a32068041bc0251&vjs=3,"Friendly Consultants, Inc.","Document software defects, using a bug tracking system JIRA, and report defects to software developers. C#, Java, HTML, CSS, Java Script, JSON, Angular JS, Spring, MS Unit Test Framework, Eclipse (STS- Spring Tool Suite), Visual Studio,..."
Software Engineering Other,https://www.indeed.com/rc/clk?jk=3d465c2aa1370f92&fccid=fa69b66bd5a32f96&vjs=3,Valve Software,"Your talent and experience may be just what we need. We are looking for highly skilled people to contribute to our collaborative, multi-disciplinary teams...."
Software Engineer,https://www.indeed.com/rc/clk?jk=8e03a57610f83650&fccid=3d30677097704d8f&vjs=3,Collins Aerospace,"Performing all phases of the software development life cycle including requirements capture, software design and modeling, integrating with hardware and other software components, software system validation and software verification...."
Software Engineer,https://www.indeed.com/rc/clk?jk=4c7aa37dd67017f6&fccid=335e083f6541be82&vjs=3,SHAPE Technologies Group,"Stand-alone windows based software applications. Software development, test and debug for:. Documentation and training development related to software projects. Solid understanding of disciplined software development practices and version..."
Software Development Engineer-Test I,https://www.indeed.com/rc/clk?jk=e736ad442b95aca5&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.","Build software solutions where the problem is not well defined. 2+ years of experience in software development and testing in Java, C++ or C#. As a Software Development Engineer in Test (SDET) you will architect, design and build test..."
"Software Engineer, Machine Learning",https://www.indeed.com/rc/clk?jk=dc0b07059d2f1eb9&fccid=a5b4499d9e91a5c6&vjs=3,Google,"Participate in cutting edge research in artificial intelligence and machine learning applications. Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with..."
"Software Development Engineer, EKS",https://www.indeed.com/rc/clk?jk=23c72d0aff0e9c4d&fccid=fe2d21eef233e94a&vjs=3,"Amazon Web Services, Inc.",3+ years of non-internship professional software development experience. You will be part of an exceptional team moving the needle towards making containers as the next generation compute platform....
Prinicipal Software Engineer,https://www.indeed.com/rc/clk?jk=edf7923363983bfe&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"The Azure Data division delivers a myriad of services in support of the big data analytics story. 5+ years of software development, Object-oriented programming and design patterns. This area will provide infinite scale to our customers..."
Inventory Control Coordinator,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1ctyjLFyOMLB9XiII7PSEJmpeEAOJlyJQkpbcz_WMlvGEZCHXMirGLWKczzhv6WI0-oc2d1pZCGqyyPt402Q9jswOifzxwg8Unm46kOB9dRxzpgmXc_-8GCfnNfc6XJegUrsra6F3DKd4qZLd5Ib_38TsClmkWW1Pe0EORqVfIc1aekztBIVwnPAKWtsSkxEXIgTxqHnK1O6UkdqQ_B33tChTin_6yuM5JcudXiNAsC-5ZnGy0vC1bqfZEFPA7qmimc0aw-zfxW2M52qf3MMRgrd6llYFKNGaFzw032Q3kgdwJbwPByXmVUTDzfPIVOBDT6kjEyGisgkHWgRj59Zt9KBtSV91EuDr9TRRcWWLWVRpexJqx0bq4PZWUQkwrxzXEHc9PF3cuBbtJN3_dx6HhhBjWdDMPuJ9qs6BQwhS0tCMYl1zaBUAwDKsemXHwqiEvMT_FNzpKg==&vjs=3&p=2&fvj=1,America Medic & Science,"Receive incoming shipments, by following receiving procedures and entering the received goods into Quickbooks, Excel or any other accounting software. Paid time off. The Inventory Controller is responsible for maintaining accurate inventory..."
Senior Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CG24gzfin0z9wRsFLZTiCJFUPviYV2r5AC2hDJAHO8vnwA8H7VkG0eO7aVBlS0kL9mxy78vrIibss-IusbpiNuGBsiBc1eXENV_HCPOW_Yztju_n0zIy4IUXt-OEmGjIXic7M1npf3eQvVklHgkdCxyizy2bj0M--eM7_BygCKdKJ288aFRgJZWO_iwL0AwWuVKpUD24dn4B6oQLw5Vc51zrIz7GXz2d6ZM4Yw9BArt6OGp-poxIiMwQL-HSV8vlfHVK373WuBDrgs9QLVFrBw2UFySszWvwDBIGME3p1YTZ7XvUTSh_RdbRxNYWQUTWKJOAzMyKTL-gLbutFsq7cwNRyIcCv8nsM2ZABWp3ej-GXYbfBevKetc27B5PjsAZFCTfAHO9Mf4hXdXCouiRNUWGa_oc5TCOwr8DhWA0dTXlClbt6Te5Wjt8i-3jvr1M8=&vjs=3&p=3&fvj=1,Oakwood Search,"Consider ways to delight our customers as we release new features, big and small. 4+ years of professional software development experience. Participate in code reviews from other engineers, considering robustness, edge cases, and usability...."
Associate Planner,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGXq4tSqqkpLQEIC0eDC680mkuX9CXhaew0Nn2XjrPK_Butq_L-zslfVIIeMUs1OYoPQt6LG0-vwW8g04UliRZdOOuMH2ml1UCQHTwFpE35515XQdaKQ1dsV7QIMSUzVn2iPSr8XPwUgQwQhwqejGcZPf1CevWeEj8W5d1iTNWMJWPUpt8Nk3V9bNqEgDMclcDDshsVlZWNCWXlAKu0ZsY4Lf_I1mUwygNRZZ33HT_4Gyf7oO3BLrz7fhfAFaZg-hxBu2J8kfz9V_fANT4SQ6IERrs8CgphJew6bLrE_y-kbOYcFF70jfnixlm5CpWsapmJPYcONXckjJt851ggFqZcFOfQlrvvhl-2WlxD60re2VhczOjam3pv_qE1pPmRvq2Sw_c3TOE7x5lI4IIwNWGI7quyjWz4kon_eSQZAgXsO5Psa4oIr90&vjs=3&p=4&fvj=1,"LDC, Inc",High-level proficiency in computer software program related activities. Communication skills as to when to involve upper management and how to communicate with project team. Paid time off. Job Description and Profile....
Service Desk Technician,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CvCqneAErNP03etiZRh6bVw4ER2udFoS3Ouwon520JNTAisuRutXQfKU5AcH5Hqc_JPhVVY4rv863_0HCo5XYJfWyWxVbkww9RHAnwJilRo1sLQNLM65gBFqjLM6j0pPlWvzZCxYvEr_QKyo6ApytFnYnky6j-cIm07WFUBTn-vwoaTnOsK4u7H5YwifvchBpoS1ERXyI3oFE2JaZQ6awdt1UhjqR8DBFQXyw-OW_aQLWzpA7koDOSFgGlDxgCciDtikp8zh9NC04sX2Fkk7IsYgvs61BVgLkxXWt0gzHSwEZ5SLiabZ24y7bGTzu4axMHW5hKCJCuYAm5AV4Jx1EHvqrNRoVOpCoaVD1cpYv8PwXZM6nTIktiUGeymQMo5PetwZIfCZ9Ns8zyr0eLigdVqygtoGdzMj3FZzCCzeLY8nTDHWfuAAaOq8T3pS5iMZr1Tu4sHmH2Tu1Pg7r17O0RAf9EdePiWA3oGpFzlyG0MQ==&vjs=3&p=5&fvj=0,Washington Corporations,"Computer hardware, software (location specific or global) and peripherals. Additionally, the position is a valued contributor of a top tier shared service team that provides remote service desk solutions to a diverse group of companies such..."
CUSTOMER SERVICE EXECUTIVE,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BoOQN4mrrv1LkcDloMkRngsRsobF_lB2tZAyzbLRW1khgQizeHNd_4hgi8NIZj3YRU_NskADO6K4KCaPnjcO6paPqaRbKKi35XjgPrAfnJc1l-iM7eglIdTTM4Bre88QW5eyvyL_9oSlCqggx8yT1dTz6JOYF5z3HYwmm086pZYCrT_LMlpFR4CJdyuljYW4oCte4wp2LsglKXmHBsqv9oTfhQp-dK82LJaa-gnr5CgBq9v5feJR29j_uSF4gKw8_6Sl4XSg8KuD6zbJAxFT_Dhn4BJy2RiAPjz50texbQd9wphfdSHddjIHejxRfuIJHbG1YiO4eSBb_n3pOospCHTYOxuHxUbYa7cFohfSYMn04Ul4XNjHa08zbWncnYdeNCzEDp4PE2_HM_lv1kS-WUV6yDdPffmdG7_ee10yXP9FnA9Dgk6DSueW_VRDOJNRb-XXjl0DFuZg==&vjs=3&p=1&fvj=1,Farmers Insurance & Financial Services,"If this role resonates with you, we encourage you to send a cover letter and tell us how your skills and lifestyle goals can contribute to our agency’s vision – to serve and protect $1,000,000 people...."
